dateTime,level,seconds
02:28:00.000,wake,60
02:29:00.000,light,1620
02:56:00.000,deep,1350
03:18:30.000,light,1380
03:41:30.000,rem,870
03:56:00.000,light,4530
05:11:30.000,rem,2730
05:57:00.000,wake,540
06:06:00.000,light,660
06:17:00.000,deep,930
06:32:30.000,light,2550
07:15:00.000,rem,3810
08:18:30.000,light,1350
08:41:00.000,deep,300
08:46:00.000,light,1500
09:11:00.000,wake,300
09:16:00.000,light,810
09:29:30.000,wake,480
